category,bathrooms,bedrooms,has_photo,price,square_feet,cityname,state,latitude,longitude,source,allows_cats,allows_dogs,has_pool,has_parking,has_fee
housing/rent/apartment,1.0,3.0,1,950.0,680,Antioch,TN,36.0402,-86.6385,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1004.0,912,Spring Hill,TN,35.753,-86.8832,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,3795.0,648,San Francisco,CA,37.7599,-122.4379,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1875.0,732,Bellevue,WA,47.5988,-122.1507,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1050.0,579,Dallas,TX,32.8212,-96.7853,RentLingo,1,1,1,0,0
housing/rent/apartment,2.0,3.0,1,1499.0,1665,Charlotte,NC,35.2016,-80.8124,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,0.0,1,1495.0,138,San Francisco,CA,37.7599,-122.4379,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,791.0,717,Ballwin,MO,38.5855,-90.5365,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1417.0,840,Houston,TX,29.7714,-95.4343,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1109.0,678,Houston,TX,29.7714,-95.4343,RentLingo,1,1,1,1,0
housing/rent/apartment,2.5,3.0,1,1695.0,1542,Bismarck,ND,46.8013,-100.7562,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,2795.0,900,Los Angeles,CA,34.0372,-118.2972,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,950.0,1500,Jacksonville,AL,33.8297,-85.7759,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,875.0,950,Oklahoma City,OK,35.471,-97.5299,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,2595.0,1025,Los Angeles,CA,34.0372,-118.2972,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1499.0,540,Duarte,CA,34.1383,-117.9635,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,4500.0,769,San Francisco,CA,37.7599,-122.4379,RentLingo,0,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1400.0,1285,Clayton,NC,35.6101,-78.4715,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1025.0,545,Salt Lake City,UT,40.7061,-111.9048,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1450.0,1215,Saint Louis,MO,38.6274,-90.304,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,750.0,734,Chubbuck,ID,42.9373,-112.4885,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,2540.0,1500,Denver,CO,39.736,-104.9819,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2600.0,800,Oakland,CA,37.7904,-122.2151,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1595.0,642,Santa Clarita,CA,34.431,-118.5222,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1750.0,720,Portland,OR,45.5091,-122.6449,RentLingo,1,0,0,0,0
housing/rent/apartment,2.0,3.0,1,2150.0,2120,Tampa,FL,28.0076,-82.4792,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,995.0,1120,Grand Forks,ND,47.9179,-97.0658,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1265.0,1800,Saint Louis,MO,38.6274,-90.304,RentLingo,1,1,0,0,0
housing/rent/apartment,1.5,1.0,1,1595.0,700,Seattle,WA,47.616,-122.3275,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,695.0,900,Brandon,SD,43.5884,-96.5752,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,825.0,621,Troy,NY,42.7509,-73.6189,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1995.0,1601,Boise,ID,43.6046,-116.2475,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,0.0,1,850.0,400,Houston,TX,29.7714,-95.4343,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1050.0,1100,Omaha,NE,41.2562,-96.0404,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,873.0,820,Macon,GA,32.833,-83.6723,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,925.0,670,Omaha,NE,41.2562,-96.0404,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1650.0,1200,Chicago,IL,41.8625,-87.6825,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,989.0,791,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,605.0,717,Paducah,KY,37.034,-88.6479,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1285.0,850,Oregon City,OR,45.3402,-122.5586,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,0.0,1,1400.0,355,Los Angeles,CA,34.0372,-118.2972,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1595.0,600,Los Angeles,CA,34.0372,-118.2972,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1195.0,650,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1600.0,877,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1656.0,705,Nashville,TN,36.137,-86.783,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1035.0,766,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,972.0,892,Round Rock,TX,30.5118,-97.6873,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1027.0,677,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,0.0,1,1350.0,500,Tustin,CA,33.7363,-117.8131,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1035.0,660,Leander,TX,30.5104,-97.9027,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2017.0,671,Austin,TX,30.3054,-97.7497,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,800.0,430,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.5,1.0,1,1065.0,1145,Sioux Falls,SD,43.5329,-96.7265,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,897.0,450,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,2.5,2.0,1,1739.0,1438,Pflugerville,TX,30.4433,-97.6282,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1250.0,552,San Antonio,TX,29.4624,-98.5253,RentLingo,1,1,0,0,0
housing/rent/apartment,3.5,3.0,1,2800.0,2232,Jacksonville,FL,30.2989,-81.6324,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,2350.0,1857,Aurora,CO,39.6828,-104.8078,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,2000.0,1198,San Jose,CA,37.3108,-121.8645,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,795.0,737,San Antonio,TX,29.4624,-98.5253,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1280.0,700,Sacramento,CA,38.5587,-121.432,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,2199.0,764,Seattle,WA,47.616,-122.3275,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1050.0,362,Chicago,IL,41.8625,-87.6825,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2800.0,850,Oakland,CA,37.7904,-122.2151,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1730.0,606,Dallas,TX,32.8212,-96.7853,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,900.0,677,Austin,TX,30.3054,-97.7497,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,955.0,625,Pflugerville,TX,30.4433,-97.6282,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1600.0,1400,Chicago,IL,41.8625,-87.6825,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1125.0,642,Austin,TX,30.3054,-97.7497,RentLingo,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,2499.0,1590,North Hollywood,CA,34.1881,-118.3905,RentLingo,0,0,0,0,0
housing/rent/apartment,3.0,4.0,1,2400.0,2516,Orlando,FL,28.5163,-81.3644,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2640.0,600,Detroit,MI,42.3882,-83.1122,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,3388.0,960,Hillsborough,CA,37.567,-122.3657,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1990.0,900,Chicago,IL,41.8625,-87.6825,RentLingo,1,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1399.0,1713,Glendale,AZ,33.5944,-112.1837,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1599.0,1413,Charlotte,NC,35.2016,-80.8124,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,809.0,653,Humble,TX,30.0021,-95.2555,RentLingo,1,1,1,1,0
housing/rent/apartment,2.0,4.0,1,1399.0,1633,Acworth,GA,34.0656,-84.6658,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1489.0,940,Lakewood,CO,39.6894,-105.1119,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,690.0,730,Omaha,NE,41.2562,-96.0404,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,937.0,752,Gonzales,LA,30.245,-90.9169,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,740.0,750,Baton Rouge,LA,30.4415,-91.1012,RentLingo,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,565.0,900,Weslaco,TX,26.1596,-97.989,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1009.0,826,Altamonte Springs,FL,28.6658,-81.3932,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1565.0,921,Franklin,TN,35.9393,-86.8716,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,700.0,748,Des Moines,IA,41.5927,-93.6276,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,725.0,800,West Des Moines,IA,41.5835,-93.7597,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,3.0,1,960.0,1050,Champaign,IL,40.1145,-88.2723,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,850.0,273,Bloomington,IN,39.1471,-86.5136,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,725.0,600,Bloomington,IN,39.1471,-86.5136,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,3.0,1,800.0,500,Greenville,NC,35.6066,-77.3928,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,600.0,660,Abilene,TX,32.4418,-99.7494,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,386.0,375,Edgerton,WI,42.8224,-89.0658,RentLingo,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,850.0,1067,Mosinee,WI,44.7897,-89.6859,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,0.0,1,799.0,375,West Lafayette,IN,40.4969,-86.9659,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,750.0,550,Lafayette,IN,40.3613,-86.9005,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,799.0,400,West Lafayette,IN,40.4969,-86.9659,RentLingo,0,0,0,1,0
housing/rent/apartment,2.0,4.0,1,1525.0,1868,Garner,NC,35.687,-78.6082,RentLingo,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,2010.0,930,Placentia,CA,33.8726,-117.8546,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1245.0,530,Plymouth,MN,45.0201,-93.4623,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1070.0,800,Eagan,MN,44.8461,-93.1596,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1450.0,510,Portland,OR,45.5091,-122.6449,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1360.0,624,Vancouver,WA,45.6558,-122.5888,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,720.0,600,Hamilton,OH,39.397,-84.5558,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,820.0,460,Colorado Springs,CO,38.8562,-104.772,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,1200.0,350,Haverhill,MA,42.7742,-71.0937,RentLingo,1,0,0,1,0
housing/rent/apartment,1.0,1.0,1,895.0,606,Anchorage,AK,61.1723,-149.8414,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,955.0,380,Anchorage,AK,61.1723,-149.8414,RentLingo,1,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1250.0,1025,Anchorage,AK,61.1723,-149.8414,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1397.0,913,Tacoma,WA,47.2154,-122.4608,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1030.0,745,Athens,GA,33.9481,-83.3788,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,902.0,384,Chicago,IL,41.8625,-87.6825,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1212.0,723,Dallas,TX,32.8212,-96.7853,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1450.0,410,Fort Belvoir,VA,38.7128,-77.1561,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,938.0,688,College Park,GA,33.6194,-84.4886,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,3095.0,432,San Francisco,CA,37.7599,-122.4379,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1326.0,580,Lakewood,CO,39.6894,-105.1119,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1034.0,651,Lawrenceville,GA,33.9569,-84.0214,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,3.0,1,635.0,520,Abilene,TX,32.4418,-99.7494,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1675.0,967,Odessa,TX,31.8666,-102.3901,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1538.0,481,Denver,CO,39.736,-104.9819,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1410.0,651,Alexandria,VA,38.7999,-77.1072,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,941.0,627,Baltimore,MD,39.3191,-76.6126,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1365.0,617,Phoenix,AZ,33.5178,-112.0848,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1012.0,646,San Antonio,TX,29.4624,-98.5253,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,959.0,774,San Antonio,TX,29.4602,-98.6876,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1192.0,593,Houston,TX,29.7714,-95.4343,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2095.0,798,Santa Rosa,CA,38.4498,-122.7129,RentLingo,1,1,0,0,0
housing/rent/apartment,1.5,2.0,1,1100.0,812,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,0.0,1,1095.0,231,Seattle,WA,47.616,-122.3275,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1350.0,557,Philadelphia,PA,40.0054,-75.1415,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1210.0,1166,Horseshoe Bay,TX,30.5797,-98.2721,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,965.0,700,Ames,IA,42.0259,-93.6516,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,750.0,750,Clarkston,MI,42.7445,-83.4085,RentLingo,1,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1785.0,800,Woodland Hills,CA,34.1677,-118.6141,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,925.0,500,Salt Lake City,UT,40.7061,-111.9048,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1950.0,1100,Florence,SC,34.1751,-79.7643,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,3.0,1,1895.0,1100,Portland,OR,45.5091,-122.6449,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2095.0,700,Oakland,CA,37.7904,-122.2151,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,2350.0,700,Oakland,CA,37.7904,-122.2151,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,3.0,1,1695.0,1406,Vancouver,WA,45.6558,-122.5888,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,625.0,800,Minot,ND,48.2469,-101.3017,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,3.0,1,1375.0,1347,Jacksonville,FL,30.2989,-81.6324,RentLingo,1,1,0,0,0
housing/rent/apartment,2.5,4.0,1,2600.0,3200,Orlando,FL,28.5163,-81.3644,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1290.0,559,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,0,0
housing/rent/apartment,2.5,3.0,1,1695.0,1525,Mandan,ND,46.8296,-100.8908,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,595.0,850,Minot,ND,48.2469,-101.3017,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,545.0,550,Minot,ND,48.2469,-101.3017,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1786.0,650,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1200.0,640,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,915.0,696,Austin,TX,30.3054,-97.7497,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,1258.0,531,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,3.0,1,1250.0,1348,Calera,AL,33.155,-86.7175,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2035.0,953,Austin,TX,30.3054,-97.7497,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,3.0,1,1041.0,450,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1740.0,931,Austin,TX,30.3054,-97.7497,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1231.0,652,Cedar Park,TX,30.4973,-97.8276,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,4.0,1,1095.0,1584,Kansas City,MO,39.0744,-94.5521,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,0.0,1,1299.0,243,Seattle,WA,47.616,-122.3275,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1789.0,678,Dallas,TX,32.8212,-96.7853,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1040.0,700,University Place,WA,47.2334,-122.5457,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,785.0,1200,Hattiesburg,MS,31.2769,-89.3049,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1002.0,878,Round Rock,TX,30.5118,-97.6873,RentLingo,0,0,0,0,0
housing/rent/apartment,3.5,5.0,1,2395.0,4614,Houston,TX,29.7714,-95.4343,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,4800.0,1390,San Francisco,CA,37.7599,-122.4379,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,900.0,1050,Holt,MI,42.6427,-84.5281,RentLingo,0,1,0,1,0
housing/rent/apartment,2.0,1.0,1,1743.0,1130,Glen Burnie,MD,39.1634,-76.6165,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1028.0,542,Glen Burnie,MD,39.1634,-76.6165,RentLingo,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,950.0,500,Madison,WI,43.0724,-89.4003,RentLingo,1,0,0,1,0
housing/rent/apartment,1.0,1.0,1,840.0,700,Saint Francis,WI,42.9694,-87.8732,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1950.0,1055,Dallas,TX,32.8212,-96.7853,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,826.0,920,Pittsburgh,PA,40.4448,-79.9725,RentLingo,1,0,0,0,0
housing/rent/apartment,2.0,3.0,1,1599.0,1904,Cypress,TX,29.9972,-95.6676,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,5000.0,914,San Francisco,CA,37.7599,-122.4379,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,875.0,669,Omaha,NE,41.2562,-96.0404,RentLingo,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,578.0,901,Mission,TX,26.2147,-98.3516,RentLingo,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,650.0,955,Conway,AR,35.0673,-92.3808,RentLingo,1,1,0,1,0
housing/rent/apartment,2.0,4.0,1,1625.0,1684,Goodlettsville,TN,36.3245,-86.7381,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,600.0,420,Bloomington,IN,39.1471,-86.5136,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,740.0,600,Bloomington,IN,39.1471,-86.5136,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,3.0,1,550.0,470,Bloomington,IN,39.1676,-86.5,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,540.0,385,Bloomington,IN,39.1471,-86.5136,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,830.0,525,Springfield,MO,37.1892,-93.2908,RentLingo,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1438.0,837,Springfield,MO,37.1892,-93.2908,RentLingo,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,1418.0,931,Tuscaloosa,AL,33.1932,-87.5349,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,2075.0,565,Washington,DC,38.9118,-77.0132,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,450.0,560,West Fargo,ND,46.8861,-96.9,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,720.0,673,Rochester,MN,44.0346,-92.468,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1099.0,685,West Lafayette,IN,40.4969,-86.9659,RentLingo,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,539.0,815,Van Wert,OH,40.8623,-84.5874,RentLingo,1,1,0,1,0
housing/rent/apartment,2.0,4.0,1,1575.0,2064,Clayton,NC,35.6101,-78.4715,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1299.0,1728,Indianapolis,IN,39.7953,-86.1387,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1525.0,1835,Loganville,GA,33.81,-83.8894,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,875.0,867,Tucson,AZ,32.2264,-110.9438,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,757.0,520,Omaha,NE,41.2562,-96.0404,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,975.0,528,San Antonio,TX,29.4624,-98.5253,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,815.0,592,Grand Prairie,TX,32.7162,-97.0052,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1274.0,984,Forest Lake,MN,45.2764,-92.9901,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,1230.0,900,Dublin,OH,40.11,-83.1087,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,940.0,806,Pittsburgh,PA,40.4448,-79.9725,RentLingo,1,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1350.0,477,Portland,OR,45.5091,-122.6449,RentLingo,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,734.0,758,San Antonio,TX,29.4624,-98.5253,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,775.0,637,Overland Park,KS,38.9259,-94.6916,RentLingo,1,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1400.0,678,South Dartmouth,MA,41.5964,-70.9532,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1263.0,630,Colorado Springs,CO,38.8562,-104.772,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,910.0,644,Dallas,TX,32.8212,-96.7853,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,3.0,1,1889.0,561,Arlington,VA,38.8738,-77.1055,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1025.0,566,Midland,TX,32.0057,-102.1036,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,2749.0,519,Washington,DC,38.9118,-77.0132,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,2.0,1,1355.0,663,Richmond,VA,37.53,-77.477,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1710.0,805,Upland,CA,34.1132,-117.6615,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,2015.0,782,Hackensack,NJ,40.8876,-74.0499,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1152.0,861,San Antonio,TX,29.4624,-98.5253,RentLingo,0,0,0,0,0
housing/rent/apartment,1.0,3.0,1,2044.0,977,Chicago,IL,41.8625,-87.6825,RentLingo,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1315.0,820,Houston,TX,29.7714,-95.4343,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,0.0,1,1150.0,525,Houston,TX,29.7506,-95.4788,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,950.0,826,Houston,TX,29.7714,-95.4343,RentLingo,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1089.0,670,Houston,TX,29.7714,-95.4343,RentLingo,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1029.0,759,Houston,TX,29.7714,-95.4343,RentLingo,1,1,1,0,0
housing/rent/apartment,1.0,4.0,1,2200.0,1536,Columbia,MO,38.9401,-92.3167,RentLingo,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2899.0,1126,Valley Village,CA,34.1656,-118.3916,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1350.0,508,Portland,OR,45.5091,-122.6449,RentLingo,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,3495.0,1675,Seattle,WA,47.616,-122.3275,RentLingo,1,1,0,0,0
